chromosome	window_start	window_end	mean_depth
NC_060195.1	26200001	26300000	16.0008
NC_060195.1	26300001	26400000	14.4459
NC_060195.1	26400001	26500000	14.6161
NC_060195.1	26500001	26600000	11.766
NC_060195.1	26600001	26700000	16.3663
NC_060195.1	26700001	26800000	10.316
NC_060195.1	26800001	26900000	12.4324
NC_060195.1	26900001	27000000	9.29472
NC_060195.1	27000001	27100000	10.7007
NC_060195.1	27100001	27200000	8.64018
NC_060195.1	27200001	27300000	5.29738
NC_060195.1	27300001	27400000	10.1127
NC_060195.1	27400001	27500000	11.4896
NC_060195.1	27500001	27600000	13.7698
NC_060195.1	27600001	27700000	14.0208
NC_060195.1	27700001	27800000	12.8092
NC_060195.1	27800001	27900000	9.43576
NC_060195.1	27900001	28000000	10.7323
NC_060195.1	28000001	28100000	11.8729
NC_060195.1	28100001	28200000	13.7452
NC_060195.1	28200001	28300000	9.5929
NC_060195.1	28300001	28400000	8.77533
NC_060195.1	28400001	28500000	10.3982
NC_060195.1	28500001	28600000	10.5436
NC_060195.1	28600001	28700000	14.2443
NC_060195.1	28700001	28800000	14.0999
NC_060195.1	28800001	28900000	11.0196
NC_060195.1	28900001	29000000	13.8459
NC_060195.1	29000001	29100000	14.0455
NC_060195.1	29100001	29200000	16.0773
NC_060195.1	29200001	29300000	12.7983
NC_060195.1	29300001	29400000	14.8663
NC_060195.1	29400001	29500000	14.8276
NC_060195.1	29500001	29600000	13.7557
NC_060195.1	29600001	29700000	15.7219
NC_060195.1	29700001	29800000	11.5011
NC_060195.1	29800001	29900000	10.7819
NC_060195.1	29900001	30000000	9.4923
NC_060195.1	30000001	30100000	5.94714
NC_060195.1	30100001	30200000	11.4778
NC_060195.1	30200001	30300000	10.8639
NC_060195.1	30300001	30400000	9.58343
NC_060195.1	30400001	30500000	8.72694
NC_060195.1	30500001	30600000	9.86124
NC_060195.1	30600001	30700000	14.7647
NC_060195.1	30700001	30800000	16.3667
NC_060195.1	30800001	30900000	11.3381
NC_060195.1	30900001	31000000	14.2698
NC_060195.1	31000001	31100000	12.2283
NC_060195.1	31100001	31200000	9.71542
NC_060195.1	31200001	31300000	11.7599
NC_060195.1	31300001	31400000	10.7903
NC_060195.1	31400001	31500000	10.4789
NC_060195.1	31500001	31600000	8.30971
NC_060195.1	31600001	31700000	8.07285
NC_060195.1	31700001	31800000	11.4242
NC_060195.1	31800001	31900000	13.3569
NC_060195.1	31900001	32000000	13.1068
NC_060195.1	32000001	32100000	12.3094
NC_060195.1	32100001	32200000	14.7795
NC_060195.1	32200001	32300000	15.6086
NC_060195.1	32300001	32400000	15.2307
NC_060195.1	32400001	32500000	15.2666
NC_060195.1	32500001	32600000	13.3754
NC_060195.1	32600001	32700000	11.2343
NC_060195.1	32700001	32800000	8.50715
NC_060195.1	32800001	32900000	12.4304
NC_060195.1	32900001	33000000	12.4628
NC_060195.1	33000001	33100000	15.2075
NC_060195.1	33100001	33200000	16.2656
NC_060195.1	33200001	33300000	14.6026
NC_060195.1	33300001	33400000	11.0586
NC_060195.1	33400001	33500000	12.9031
NC_060195.1	33500001	33600000	4.88912
NC_060195.1	33600001	33700000	4.41124
NC_060195.1	33700001	33800000	11.161
NC_060195.1	33800001	33900000	10.9252
NC_060195.1	33900001	34000000	12.0262
NC_060195.1	34000001	34100000	14.5252
NC_060195.1	34100001	34200000	12.1795
NC_060195.1	34200001	34300000	14.3679
NC_060195.1	34300001	34400000	13.4678
NC_060195.1	34400001	34500000	13.9306
NC_060195.1	34500001	34600000	11.3875
NC_060195.1	34600001	34700000	15.047
NC_060195.1	34700001	34800000	14.7137
NC_060195.1	34800001	34900000	15.6387
NC_060195.1	34900001	35000000	14.5847
NC_060195.1	35000001	35100000	15.0206
NC_060195.1	35100001	35200000	14.3044
NC_060195.1	35200001	35300000	13.2641
NC_060195.1	35300001	35400000	5.17518
NC_060195.1	35400001	35500000	25.2229
NC_060195.1	35500001	35600000	21.2218
NC_060195.1	35600001	35700000	13.8412
NC_060195.1	35700001	35800000	14.2307
NC_060195.1	35800001	35900000	13.1505
NC_060195.1	35900001	36000000	12.424
NC_060195.1	36000001	36100000	11.423
NC_060195.1	36100001	36200000	10.4838
NC_060195.1	36200001	36300000	13.5709
NC_060195.1	36300001	36400000	12.7355
NC_060195.1	36400001	36500000	13.5751
NC_060195.1	36500001	36600000	13.0978
NC_060195.1	36600001	36700000	12.2096
NC_060195.1	36700001	36800000	12.5365
NC_060195.1	36800001	36900000	13.4976
NC_060195.1	36900001	37000000	12.9623
NC_060195.1	37000001	37100000	13.4768
NC_060195.1	37100001	37200000	12.7553
NC_060195.1	37200001	37300000	12.9197
NC_060195.1	37300001	37400000	11.9116
NC_060195.1	37400001	37500000	16.0696
NC_060195.1	37500001	37600000	12.9359
NC_060195.1	37600001	37700000	13.0476
NC_060195.1	37700001	37800000	13.5438
NC_060195.1	37800001	37900000	12.6976
NC_060195.1	37900001	38000000	12.9052
NC_060195.1	38000001	38100000	13.8478
NC_060195.1	38100001	38200000	14.9191
NC_060195.1	38200001	38300000	14.6911
NC_060195.1	38300001	38400000	14.6651
NC_060195.1	38400001	38500000	15.6536
NC_060195.1	38500001	38600000	14.6401
NC_060195.1	38600001	38700000	15.3439
NC_060195.1	38700001	38800000	14.9698
NC_060195.1	38800001	38900000	15.1249
NC_060195.1	38900001	39000000	15.4573
NC_060195.1	39000001	39100000	14.4466
NC_060195.1	39100001	39200000	14.376
NC_060195.1	39200001	39300000	14.7156
NC_060195.1	39300001	39400000	15.2892
NC_060195.1	39400001	39500000	14.4579
NC_060195.1	39500001	39600000	13.5486
NC_060195.1	39600001	39700000	14.1762
NC_060195.1	39700001	39800000	15.015
NC_060195.1	39800001	39900000	14.8848
NC_060195.1	39900001	40000000	15.8742
NC_060195.1	40000001	40100000	14.5438
NC_060195.1	40100001	40200000	14.8931
NC_060195.1	40200001	40300000	9.74058
NC_060195.1	40300001	40400000	15.4185
NC_060195.1	40400001	40500000	14.1293
NC_060195.1	40500001	40600000	15.4175
NC_060195.1	40600001	40700000	15.2299
NC_060195.1	40700001	40800000	14.1267
NC_060195.1	40800001	40900000	14.7394
NC_060195.1	40900001	41000000	13.6598
NC_060195.1	41000001	41100000	15.0952
NC_060195.1	41100001	41200000	14.5951
NC_060195.1	41200001	41300000	14.8371
NC_060195.1	41300001	41400000	15.2783
NC_060195.1	41400001	41500000	14.3851
NC_060195.1	41500001	41600000	14.4407
NC_060195.1	41600001	41700000	15.1418
NC_060195.1	41700001	41800000	15.4224
NC_060195.1	41800001	41900000	15.0571
NC_060195.1	41900001	42000000	14.8413
NC_060195.1	42000001	42100000	15.2537
NC_060195.1	42100001	42200000	14.6453
NC_060195.1	42200001	42300000	12.95
NC_060195.1	42300001	42400000	14.1297
NC_060195.1	42400001	42500000	14.682
NC_060195.1	42500001	42600000	14.4236
NC_060195.1	42600001	42700000	13.8146
NC_060195.1	42700001	42800000	14.8241
NC_060195.1	42800001	42900000	15.9749
NC_060195.1	42900001	43000000	14.9876
NC_060195.1	43000001	43100000	15.8592
NC_060195.1	43100001	43200000	14.6949
NC_060195.1	43200001	43300000	14.6123
NC_060195.1	43300001	43400000	15.2707
NC_060195.1	43400001	43500000	32.6017
NC_060195.1	43500001	43600000	17.5679
NC_060195.1	43600001	43700000	15.1865
NC_060195.1	43700001	43800000	14.7273
NC_060195.1	43800001	43900000	14.73
NC_060195.1	43900001	44000000	15.1253
NC_060195.1	44000001	44100000	14.7569
NC_060195.1	44100001	44200000	14.9559
NC_060195.1	44200001	44300000	14.5889
NC_060195.1	44300001	44400000	14.8183
NC_060195.1	44400001	44500000	13.2659
NC_060195.1	44500001	44600000	14.3286
NC_060195.1	44600001	44700000	15.1675
NC_060195.1	44700001	44800000	13.6159
NC_060195.1	44800001	44900000	14.7481
NC_060195.1	44900001	45000000	14.5884
NC_060195.1	45000001	45100000	15.4011
NC_060195.1	45100001	45200000	14.5653
NC_060195.1	45200001	45300000	14.1453
NC_060195.1	45300001	45400000	14.1492
NC_060195.1	45400001	45500000	14.3892
NC_060195.1	45500001	45600000	13.9663
NC_060195.1	45600001	45700000	14.1809
NC_060195.1	45700001	45800000	14.6452
NC_060195.1	45800001	45900000	14.0094
NC_060195.1	45900001	46000000	14.8095
NC_060195.1	46000001	46100000	15.562
NC_060195.1	46100001	46200000	14.4835
NC_060195.1	46200001	46300000	13.6182
NC_060195.1	46300001	46400000	15.7475
NC_060195.1	46400001	46500000	15.3202
NC_060195.1	46500001	46600000	15.5605
NC_060195.1	46600001	46700000	15.3846
NC_060195.1	46700001	46800000	15.1675
NC_060195.1	46800001	46900000	14.003
NC_060195.1	46900001	47000000	14.6016
NC_060195.1	47000001	47100000	15.6556
NC_060195.1	47100001	47200000	14.038
NC_060195.1	47200001	47300000	15.5278
NC_060195.1	47300001	47400000	14.7805
NC_060195.1	47400001	47500000	13.9247
NC_060195.1	47500001	47600000	15.2803
NC_060195.1	47600001	47700000	15.2114
NC_060195.1	47700001	47800000	13.6055
NC_060195.1	47800001	47900000	14.062
NC_060195.1	47900001	48000000	15.9005
NC_060195.1	48000001	48100000	15.6118
NC_060195.1	48100001	48200000	14.8661
NC_060195.1	48200001	48300000	13.8218
NC_060195.1	48300001	48400000	15.3976
NC_060195.1	48400001	48500000	14.356
NC_060195.1	48500001	48600000	14.3505
NC_060195.1	48600001	48700000	13.3883
NC_060195.1	48700001	48800000	13.89
NC_060195.1	48800001	48900000	13.9258
NC_060195.1	48900001	49000000	14.8573
NC_060195.1	49000001	49100000	15.2362
NC_060195.1	49100001	49200000	14.6753
NC_060195.1	49200001	49300000	14.6718
NC_060195.1	49300001	49400000	97.32
NC_060195.1	49400001	49500000	21.8721
NC_060195.1	49500001	49600000	15.0724
NC_060195.1	49600001	49700000	14.438
NC_060195.1	49700001	49800000	14.5956
NC_060195.1	49800001	49900000	14.2041
NC_060195.1	49900001	50000000	14.7627
NC_060195.1	50000001	50100000	14.2707
NC_060195.1	50100001	50200000	14.9333
NC_060195.1	50200001	50300000	14.9866
NC_060195.1	50300001	50400000	14.6344
NC_060195.1	50400001	50500000	15.1131
NC_060195.1	50500001	50600000	16.9385
NC_060195.1	50600001	50700000	15.485
NC_060195.1	50700001	50800000	14.3286
NC_060195.1	50800001	50900000	14.7438
NC_060195.1	50900001	51000000	14.4077
NC_060195.1	51000001	51100000	14.5405
NC_060195.1	51100001	51200000	13.8469
NC_060195.1	51200001	51300000	13.6584
NC_060195.1	51300001	51400000	15.744
NC_060195.1	51400001	51500000	15.0556
NC_060195.1	51500001	51600000	13.5064
NC_060195.1	51600001	51700000	13.7838
NC_060195.1	51700001	51800000	12.2324
NC_060195.1	51800001	51900000	12.559
NC_060195.1	51900001	52000000	15.0815
NC_060195.1	52000001	52100000	14.8981
NC_060195.1	52100001	52200000	12.6271
NC_060195.1	52200001	52300000	15.9188
NC_060195.1	52300001	52400000	15.5663
NC_060195.1	52400001	52500000	15.0054
NC_060195.1	52500001	52600000	14.7083
NC_060195.1	52600001	52700000	14.4759
NC_060195.1	52700001	52800000	13.5081
NC_060195.1	52800001	52900000	13.9655
NC_060195.1	52900001	53000000	14.7253
NC_060195.1	53000001	53100000	15.5718
NC_060195.1	53100001	53200000	14.1005
NC_060195.1	53200001	53300000	14.3542
NC_060195.1	53300001	53400000	13.2793
NC_060195.1	53400001	53500000	12.7256
NC_060195.1	53500001	53600000	13.1783
NC_060195.1	53600001	53700000	14.8382
NC_060195.1	53700001	53800000	14.7015
NC_060195.1	53800001	53900000	13.8795
NC_060195.1	53900001	54000000	13.1843
NC_060195.1	54000001	54100000	14.403
NC_060195.1	54100001	54200000	15.0278
NC_060195.1	54200001	54300000	14.0814
NC_060195.1	54300001	54400000	15.1541
NC_060195.1	54400001	54500000	13.2968
NC_060195.1	54500001	54600000	14.6256
NC_060195.1	54600001	54700000	12.9329
NC_060195.1	54700001	54800000	14.7293
NC_060195.1	54800001	54900000	15.164
NC_060195.1	54900001	55000000	15.7695
NC_060195.1	55000001	55100000	14.1104
NC_060195.1	55100001	55200000	14.1501
NC_060195.1	55200001	55300000	14.6808
NC_060195.1	55300001	55400000	13.8809
NC_060195.1	55400001	55500000	14.5555
NC_060195.1	55500001	55600000	14.7845
NC_060195.1	55600001	55700000	12.8568
NC_060195.1	55700001	55800000	11.2181
NC_060195.1	55800001	55900000	13.2637
NC_060195.1	55900001	56000000	13.3914
NC_060195.1	56000001	56100000	14.8396
NC_060195.1	56100001	56200000	13.254
NC_060195.1	56200001	56300000	11.3687
NC_060195.1	56300001	56400000	13.5485
NC_060195.1	56400001	56500000	13.7638
NC_060195.1	56500001	56600000	11.717
NC_060195.1	56600001	56700000	13.6363
NC_060195.1	56700001	56800000	11.4894
NC_060195.1	56800001	56900000	14.5036
NC_060195.1	56900001	57000000	14.7098
NC_060195.1	57000001	57100000	15.3315
NC_060195.1	57100001	57200000	12.5916
NC_060195.1	57200001	57300000	12.9712
NC_060195.1	57300001	57400000	15.5374
NC_060195.1	57400001	57500000	14.1959
NC_060195.1	57500001	57600000	14.3703
NC_060195.1	57600001	57700000	14.757
NC_060195.1	57700001	57800000	15.4574
NC_060195.1	57800001	57900000	14.6212
NC_060195.1	57900001	58000000	15.0315
NC_060195.1	58000001	58100000	14.1228
NC_060195.1	58100001	58200000	14.947
NC_060195.1	58200001	58300000	13.1572
NC_060195.1	58300001	58400000	14.1232
NC_060195.1	58400001	58500000	14.3128
NC_060195.1	58500001	58600000	14.8223
NC_060195.1	58600001	58700000	14.8455
NC_060195.1	58700001	58800000	15.4427
NC_060195.1	58800001	58900000	15.1025
NC_060195.1	58900001	59000000	15.1448
NC_060195.1	59000001	59100000	15.2911
NC_060195.1	59100001	59200000	14.1396
NC_060195.1	59200001	59300000	14.4157
NC_060195.1	59300001	59400000	13.5359
NC_060195.1	59400001	59500000	14.8125
NC_060195.1	59500001	59600000	13.312
NC_060195.1	59600001	59700000	13.2629
NC_060195.1	59700001	59800000	13.204
NC_060195.1	59800001	59900000	13.3018
NC_060195.1	59900001	60000000	14.3371
NC_060195.1	60000001	60100000	14.7876
NC_060195.1	60100001	60200000	14.7363
NC_060195.1	60200001	60300000	14.4287
NC_060195.1	60300001	60400000	15.33
NC_060195.1	60400001	60500000	15.0709
NC_060195.1	60500001	60600000	12.1188
NC_060195.1	60600001	60700000	13.9311
NC_060195.1	60700001	60800000	12.61
NC_060195.1	60800001	60900000	12.3946
NC_060195.1	60900001	61000000	10.5131
NC_060195.1	61000001	61100000	14.6943
NC_060195.1	61100001	61200000	14.9804
NC_060195.1	61200001	61300000	13.665
NC_060195.1	61300001	61400000	20.6324
NC_060195.1	61400001	61500000	12.7434
NC_060195.1	61500001	61600000	10.0145
NC_060195.1	61600001	61700000	14.4106
NC_060195.1	61700001	61800000	37.4107
NC_060195.1	61800001	61900000	11.5344
NC_060195.1	61900001	62000000	14.2284
NC_060195.1	62000001	62100000	10.8772
NC_060195.1	62100001	62200000	5.63334
NC_060195.1	62200001	62300000	9.34474
NC_060195.1	62300001	62400000	6.56641
NC_060195.1	62400001	62500000	11.4338
NC_060195.1	62500001	62600000	9.35071
NC_060195.1	62600001	62700000	10.8288
NC_060195.1	62700001	62800000	9.10398
NC_060195.1	62800001	62900000	7.6903
NC_060195.1	62900001	63000000	11.5241
NC_060195.1	63000001	63100000	10.2645
NC_060195.1	63100001	63200000	10.6619
NC_060195.1	63200001	63300000	11.9999
NC_060195.1	63300001	63400000	6.04266
NC_060195.1	63400001	63500000	11.0656
NC_060195.1	63500001	63600000	3.59566
NC_060195.1	63600001	63700000	7.01026
NC_060195.1	63700001	63800000	10.5422
NC_060195.1	63800001	63900000	11.6989
NC_060195.1	63900001	64000000	10.918
NC_060195.1	64000001	64100000	14.2419
NC_060195.1	64100001	64200000	14.6647
NC_060195.1	64200001	64300000	15.2169
NC_060195.1	64300001	64400000	11.2719
NC_060195.1	64400001	64500000	13.4212
NC_060195.1	64500001	64600000	13.5376
NC_060195.1	64600001	64700000	15.1919
NC_060195.1	64700001	64800000	15.2368
NC_060195.1	64800001	64900000	10.5062
NC_060195.1	64900001	65000000	5.78469
NC_060195.1	65000001	65100000	5.4872
NC_060195.1	65100001	65200000	10.3621
NC_060195.1	65200001	65300000	13.5681
NC_060195.1	65300001	65400000	8.72576
NC_060195.1	65400001	65500000	9.92996
NC_060195.1	65500001	65600000	13.2334
NC_060195.1	65600001	65700000	14.6792
NC_060195.1	65700001	65800000	10.6031
NC_060195.1	65800001	65900000	14.1627
NC_060195.1	65900001	66000000	9.51647
NC_060195.1	66000001	66100000	13.1034
NC_060195.1	66100001	66200000	7.74876
NC_060195.1	66200001	66300000	12.9374
NC_060195.1	66300001	66400000	12.9318
NC_060195.1	66400001	66500000	12.3073
NC_060195.1	66500001	66600000	11.9015
NC_060195.1	66600001	66700000	6.05967
NC_060195.1	66700001	66800000	6.463
NC_060195.1	66800001	66900000	12.8653
NC_060195.1	66900001	67000000	8.94262
NC_060195.1	67000001	67100000	14.3942
NC_060195.1	67100001	67200000	9.56171
NC_060195.1	67200001	67300000	14.2417
NC_060195.1	67300001	67400000	13.2776
NC_060195.1	67400001	67500000	10.69
NC_060195.1	67500001	67600000	15.4966
NC_060195.1	67600001	67700000	15.2797
NC_060195.1	67700001	67800000	15.1757
NC_060195.1	67800001	67900000	12.6866
NC_060195.1	67900001	68000000	16.0379
NC_060195.1	68000001	68100000	15.1661
NC_060195.1	68100001	68200000	14.109
NC_060195.1	68200001	68300000	16.1401
NC_060195.1	68300001	68400000	15.6895
NC_060195.1	68400001	68500000	13.8082
NC_060195.1	68500001	68600000	6.58172
NC_060195.1	68600001	68700000	4.74647
NC_060195.1	68700001	68800000	12.4841
NC_060195.1	68800001	68900000	8.77506
NC_060195.1	68900001	69000000	7.42557
NC_060195.1	69000001	69100000	10.0199
NC_060195.1	69100001	69200000	6.0119
NC_060195.1	69200001	69300000	9.41667
NC_060195.1	69300001	69400000	9.43713
NC_060195.1	69400001	69500000	13.8948
NC_060195.1	69500001	69600000	19.3183
NC_060195.1	69600001	69700000	5.09027
NC_060195.1	69700001	69800000	12.1658
NC_060195.1	69800001	69900000	26.1576
NC_060195.1	69900001	70000000	64.423
NC_060195.1	70000001	70100000	24.9509
NC_060195.1	70100001	70200000	6.66916
NC_060195.1	70200001	70300000	6.70839
NC_060195.1	70300001	70400000	14.0468
NC_060195.1	70400001	70500000	7.71862
NC_060195.1	70500001	70600000	5.62286
NC_060195.1	70600001	70700000	6.60326
NC_060195.1	70700001	70800000	5.42076
NC_060195.1	70800001	70900000	6.31619
NC_060195.1	70900001	71000000	8.4529
NC_060195.1	71000001	71100000	7.01413
NC_060195.1	71100001	71200000	2.50347
NC_060195.1	71200001	71300000	7.3189
NC_060195.1	71300001	71400000	7.07064
NC_060195.1	71400001	71500000	14.229
NC_060195.1	71500001	71600000	8.07224
NC_060195.1	71600001	71700000	9.47242
NC_060195.1	71700001	71800000	5.41825
NC_060195.1	71800001	71900000	9.90431
NC_060195.1	71900001	72000000	18.6689
NC_060195.1	72000001	72100000	13.0371
NC_060195.1	72100001	72200000	8.13255
NC_060195.1	72200001	72300000	3.05524
NC_060196.1	1	100000	9.79179
NC_060196.1	100001	200000	12.8345
NC_060196.1	200001	300000	13.9038
NC_060196.1	300001	400000	10.6527
NC_060196.1	400001	500000	24.0376
NC_060196.1	500001	600000	14.9549
NC_060196.1	600001	700000	9.99398
NC_060196.1	700001	800000	15.8851
NC_060196.1	800001	900000	15.3867
NC_060196.1	900001	1000000	15.2145
NC_060196.1	1000001	1100000	10.5465
NC_060196.1	1100001	1200000	6.65112
NC_060196.1	1200001	1300000	8.56931
NC_060196.1	1300001	1400000	4.67119
NC_060196.1	1400001	1500000	11.1493
NC_060196.1	1500001	1600000	9.72291
NC_060196.1	1600001	1700000	8.18793
NC_060196.1	1700001	1800000	9.18999
NC_060196.1	1800001	1900000	16.6424
NC_060196.1	1900001	2000000	6.87593
NC_060196.1	2000001	2100000	18.9453
NC_060196.1	2100001	2200000	22.0217
NC_060196.1	2200001	2300000	6.63875
NC_060196.1	2300001	2400000	8.85018
NC_060196.1	2400001	2500000	30.6174
NC_060196.1	2500001	2600000	13.9671
NC_060196.1	2600001	2700000	9.77893
NC_060196.1	2700001	2800000	20.9115
NC_060196.1	2800001	2900000	22.2958
NC_060196.1	2900001	3000000	11.9281
NC_060196.1	3000001	3100000	7.53931
NC_060196.1	3100001	3200000	13.0571
NC_060196.1	3200001	3300000	13.6067
NC_060196.1	3300001	3400000	9.18578
NC_060196.1	3400001	3500000	13.9856
NC_060196.1	3500001	3600000	11.6661
NC_060196.1	3600001	3700000	14.1447
NC_060196.1	3700001	3800000	12.6698
NC_060196.1	3800001	3900000	12.6816
NC_060196.1	3900001	4000000	12.5657
NC_060196.1	4000001	4100000	13.6052
NC_060196.1	4100001	4200000	10.9155
NC_060196.1	4200001	4300000	14.0685
NC_060196.1	4300001	4400000	10.8271
NC_060196.1	4400001	4500000	12.781
NC_060196.1	4500001	4600000	14.2097
NC_060196.1	4600001	4700000	15.4641
NC_060196.1	4700001	4800000	13.8394
NC_060196.1	4800001	4900000	14.3851
NC_060196.1	4900001	5000000	16.1355
NC_060196.1	5000001	5100000	8.13571
NC_060196.1	5100001	5200000	10.7753
NC_060196.1	5200001	5300000	12.4785
NC_060196.1	5300001	5400000	13.9449
NC_060196.1	5400001	5500000	15.1347
NC_060196.1	5500001	5600000	14.2271
NC_060196.1	5600001	5700000	12.2958
NC_060196.1	5700001	5800000	14.9746
NC_060196.1	5800001	5900000	28.1455
NC_060196.1	5900001	6000000	29.7491
NC_060196.1	6000001	6100000	26.1836
NC_060196.1	6100001	6200000	28.6107
NC_060196.1	6200001	6300000	28.518
NC_060196.1	6300001	6400000	21.2423
NC_060196.1	6400001	6500000	19.6291
NC_060196.1	6500001	6600000	17.3218
NC_060196.1	6600001	6700000	14.5083
NC_060196.1	6700001	6800000	10.5799
NC_060196.1	6800001	6900000	28.7469
NC_060196.1	6900001	7000000	26.7519
NC_060196.1	7000001	7100000	4.46516
NC_060196.1	7100001	7200000	6.36132
NC_060196.1	7200001	7300000	13.972
NC_060196.1	7300001	7400000	15.887
NC_060196.1	7400001	7500000	11.3971
NC_060196.1	7500001	7600000	12.8099
NC_060196.1	7600001	7700000	10.5607
NC_060196.1	7700001	7800000	13.4579
NC_060196.1	7800001	7900000	11.4818
NC_060196.1	7900001	8000000	14.7546
NC_060196.1	8000001	8100000	12.7099
NC_060196.1	8100001	8200000	15.4548
NC_060196.1	8200001	8300000	12.8976
NC_060196.1	8300001	8400000	13.4169
NC_060196.1	8400001	8500000	11.7621
NC_060196.1	8500001	8600000	11.8613
NC_060196.1	8600001	8700000	14.5094
NC_060196.1	8700001	8800000	13.3527
NC_060196.1	8800001	8900000	6.81384
NC_060196.1	8900001	9000000	12.5853
NC_060196.1	9000001	9100000	12.7048
NC_060196.1	9100001	9200000	12.7795
NC_060196.1	9200001	9300000	12.673
NC_060196.1	9300001	9400000	10.766
NC_060196.1	9400001	9500000	11.6775
NC_060196.1	9500001	9600000	10.028
NC_060196.1	9600001	9700000	9.14041
NC_060196.1	9700001	9800000	13.5869
NC_060196.1	9800001	9900000	14.8741
NC_060196.1	9900001	10000000	16.0946
NC_060196.1	10000001	10100000	15.2827
NC_060196.1	10100001	10200000	15.9204
NC_060196.1	10200001	10300000	15.9868
NC_060196.1	10300001	10400000	15.9674
NC_060196.1	10400001	10500000	15.9266
NC_060196.1	10500001	10600000	16.7474
NC_060196.1	10600001	10700000	16.0316
NC_060196.1	10700001	10800000	16.1209
NC_060196.1	10800001	10900000	15.7293
NC_060196.1	10900001	11000000	15.3386
NC_060196.1	11000001	11100000	15.4037
NC_060196.1	11100001	11200000	16.097
NC_060196.1	11200001	11300000	15.5203
NC_060196.1	11300001	11400000	14.7428
NC_060196.1	11400001	11500000	15.1346
NC_060196.1	11500001	11600000	15.8314
NC_060196.1	11600001	11700000	15.6879
NC_060196.1	11700001	11800000	16.3176
NC_060196.1	11800001	11900000	15.2987
NC_060196.1	11900001	12000000	16.0134
NC_060196.1	12000001	12100000	15.229
NC_060196.1	12100001	12200000	15.1434
NC_060196.1	12200001	12300000	14.4112
NC_060196.1	12300001	12400000	13.5862
NC_060196.1	12400001	12500000	13.4702
NC_060196.1	12500001	12600000	13.0129
NC_060196.1	12600001	12700000	12.7636
NC_060196.1	12700001	12800000	14.6112
NC_060196.1	12800001	12900000	12.1686
NC_060196.1	12900001	13000000	15.6183
NC_060196.1	13000001	13100000	15.1088
NC_060196.1	13100001	13200000	12.7718
NC_060196.1	13200001	13300000	13.9401
NC_060196.1	13300001	13400000	12.9428
NC_060196.1	13400001	13500000	12.2003
NC_060196.1	13500001	13600000	8.83782
NC_060196.1	13600001	13700000	14.2073
NC_060196.1	13700001	13800000	13.7193
NC_060196.1	13800001	13900000	13.8796
NC_060196.1	13900001	14000000	14.8822
NC_060196.1	14000001	14100000	14.1378
NC_060196.1	14100001	14200000	14.6665
NC_060196.1	14200001	14300000	14.4714
NC_060196.1	14300001	14400000	14.1178
NC_060196.1	14400001	14500000	13.568
NC_060196.1	14500001	14600000	13.1646
NC_060196.1	14600001	14700000	12.2544
NC_060196.1	14700001	14800000	13.5548
NC_060196.1	14800001	14900000	10.324
NC_060196.1	14900001	15000000	11.3499
NC_060196.1	15000001	15100000	13.8743
NC_060196.1	15100001	15200000	12.3367
NC_060196.1	15200001	15300000	14.581
NC_060196.1	15300001	15400000	14.9211
NC_060196.1	15400001	15500000	12.2105
NC_060196.1	15500001	15600000	14.4023
NC_060196.1	15600001	15700000	14.9741
NC_060196.1	15700001	15800000	15.6072
NC_060196.1	15800001	15900000	14.8698
NC_060196.1	15900001	16000000	14.952
NC_060196.1	16000001	16100000	13.6933
NC_060196.1	16100001	16200000	14.6136
NC_060196.1	16200001	16300000	12.4198
NC_060196.1	16300001	16400000	14.1698
NC_060196.1	16400001	16500000	14.9445
NC_060196.1	16500001	16600000	13.5805
NC_060196.1	16600001	16700000	14.3109
NC_060196.1	16700001	16800000	13.2488
NC_060196.1	16800001	16900000	13.184
NC_060196.1	16900001	17000000	12.9015
NC_060196.1	17000001	17100000	13.2355
NC_060196.1	17100001	17200000	11.3884
NC_060196.1	17200001	17300000	11.8763
NC_060196.1	17300001	17400000	11.2798
NC_060196.1	17400001	17500000	12.5509
NC_060196.1	17500001	17600000	15.0806
NC_060196.1	17600001	17700000	11.0054
NC_060196.1	17700001	17800000	11.7781
NC_060196.1	17800001	17900000	13.5522
NC_060196.1	17900001	18000000	13.6026
NC_060196.1	18000001	18100000	14.7429
NC_060196.1	18100001	18200000	13.7431
NC_060196.1	18200001	18300000	14.7015
NC_060196.1	18300001	18400000	14.7487
NC_060196.1	18400001	18500000	15.0581
NC_060196.1	18500001	18600000	14.2372
NC_060196.1	18600001	18700000	15.7802
NC_060196.1	18700001	18800000	14.485
NC_060196.1	18800001	18900000	13.8232
NC_060196.1	18900001	19000000	14.3798
NC_060196.1	19000001	19100000	14.2383
NC_060196.1	19100001	19200000	15.4523
NC_060196.1	19200001	19300000	14.9032
NC_060196.1	19300001	19400000	15.4562
NC_060196.1	19400001	19500000	13.1637
NC_060196.1	19500001	19600000	14.5996
NC_060196.1	19600001	19700000	15.6466
NC_060196.1	19700001	19800000	14.8355
NC_060196.1	19800001	19900000	17.0681
NC_060196.1	19900001	20000000	14.4573
NC_060196.1	20000001	20100000	15.1709
NC_060196.1	20100001	20200000	15.3794
NC_060196.1	20200001	20300000	15.4492
NC_060196.1	20300001	20400000	23.7212
NC_060196.1	20400001	20500000	53.8808
NC_060196.1	20500001	20600000	14.8416
NC_060196.1	20600001	20700000	15.1934
NC_060196.1	20700001	20800000	15.1895
