chromosome	window_start	window_end	mean_depth
NC_060187.1	50800001	50900000	13.4105
NC_060187.1	50900001	51000000	13.554
NC_060187.1	51000001	51100000	15.509
NC_060187.1	51100001	51200000	14.3726
NC_060187.1	51200001	51300000	15.6416
NC_060187.1	51300001	51400000	15.9034
NC_060187.1	51400001	51500000	15.3552
NC_060187.1	51500001	51600000	16.5205
NC_060187.1	51600001	51700000	16.967
NC_060187.1	51700001	51800000	82.3328
NC_060187.1	51800001	51900000	11.3235
NC_060187.1	51900001	52000000	14.9176
NC_060187.1	52000001	52100000	15.1763
NC_060187.1	52100001	52200000	13.8554
NC_060187.1	52200001	52300000	14.5431
NC_060187.1	52300001	52400000	14.7693
NC_060187.1	52400001	52500000	14.6575
NC_060187.1	52500001	52600000	15.2994
NC_060187.1	52600001	52700000	14.1688
NC_060187.1	52700001	52800000	15.72
NC_060187.1	52800001	52900000	16.2277
NC_060187.1	52900001	53000000	15.2328
NC_060187.1	53000001	53100000	15.1586
NC_060187.1	53100001	53200000	14.6807
NC_060187.1	53200001	53300000	16.1498
NC_060187.1	53300001	53400000	14.3523
NC_060187.1	53400001	53500000	15.0984
NC_060187.1	53500001	53600000	16.6335
NC_060187.1	53600001	53700000	13.003
NC_060187.1	53700001	53800000	9.1907
NC_060187.1	53800001	53900000	12.3922
NC_060187.1	53900001	54000000	14.5004
NC_060187.1	54000001	54100000	15.6038
NC_060187.1	54100001	54200000	15.325
NC_060187.1	54200001	54300000	15.0227
NC_060187.1	54300001	54400000	14.7668
NC_060187.1	54400001	54500000	14.1141
NC_060187.1	54500001	54600000	14.723
NC_060187.1	54600001	54700000	15.65
NC_060187.1	54700001	54800000	15.2779
NC_060187.1	54800001	54900000	15.6178
NC_060187.1	54900001	55000000	14.2427
NC_060187.1	55000001	55100000	15.3153
NC_060187.1	55100001	55200000	14.9206
NC_060187.1	55200001	55300000	15.7168
NC_060187.1	55300001	55400000	16.557
NC_060187.1	55400001	55500000	14.459
NC_060187.1	55500001	55600000	14.8767
NC_060187.1	55600001	55700000	17.0358
NC_060187.1	55700001	55800000	15.6415
NC_060187.1	55800001	55900000	13.6075
NC_060187.1	55900001	56000000	14.3191
NC_060187.1	56000001	56100000	15.2774
NC_060187.1	56100001	56200000	14.4618
NC_060187.1	56200001	56300000	15.2763
NC_060187.1	56300001	56400000	14.6407
NC_060187.1	56400001	56500000	15.6539
NC_060187.1	56500001	56600000	15.976
NC_060187.1	56600001	56700000	12.7977
NC_060187.1	56700001	56800000	12.7755
NC_060187.1	56800001	56900000	12.3452
NC_060187.1	56900001	57000000	11.6564
NC_060187.1	57000001	57100000	9.50044
NC_060187.1	57100001	57200000	11.4967
NC_060187.1	57200001	57300000	14.8216
NC_060187.1	57300001	57400000	15.7187
NC_060187.1	57400001	57500000	14.9077
NC_060187.1	57500001	57600000	13.6169
NC_060187.1	57600001	57700000	15.5867
NC_060187.1	57700001	57800000	15.5009
NC_060187.1	57800001	57900000	15.881
NC_060187.1	57900001	58000000	12.1493
NC_060187.1	58000001	58100000	14.7849
NC_060187.1	58100001	58200000	15.0269
NC_060187.1	58200001	58300000	14.0826
NC_060187.1	58300001	58400000	14.4268
NC_060187.1	58400001	58500000	15.6622
NC_060187.1	58500001	58600000	14.7893
NC_060187.1	58600001	58700000	16.4737
NC_060187.1	58700001	58800000	15.3121
NC_060187.1	58800001	58900000	16.0872
NC_060187.1	58900001	59000000	15.8771
NC_060187.1	59000001	59100000	16.0326
NC_060187.1	59100001	59200000	16.5007
NC_060187.1	59200001	59300000	15.9179
NC_060187.1	59300001	59400000	15.379
NC_060187.1	59400001	59500000	13.4514
NC_060187.1	59500001	59600000	13.4523
NC_060187.1	59600001	59700000	13.1691
NC_060187.1	59700001	59800000	12.8736
NC_060187.1	59800001	59900000	15.9574
NC_060187.1	59900001	60000000	16.0946
NC_060187.1	60000001	60100000	14.7052
NC_060187.1	60100001	60200000	15.9363
NC_060187.1	60200001	60300000	12.8069
NC_060187.1	60300001	60400000	11.5279
NC_060187.1	60400001	60500000	15.0757
NC_060187.1	60500001	60600000	15.2317
NC_060187.1	60600001	60700000	15.2329
NC_060187.1	60700001	60800000	9.37281
NC_060187.1	60800001	60900000	11.876
NC_060187.1	60900001	61000000	15.1036
NC_060187.1	61000001	61100000	12.1509
NC_060187.1	61100001	61200000	14.4463
NC_060187.1	61200001	61300000	15.6757
NC_060187.1	61300001	61400000	16.8295
NC_060187.1	61400001	61500000	15.715
NC_060187.1	61500001	61600000	16.2725
NC_060187.1	61600001	61700000	16.7978
NC_060187.1	61700001	61800000	16.342
NC_060187.1	61800001	61900000	16.0634
NC_060187.1	61900001	62000000	14.9298
NC_060187.1	62000001	62100000	14.8276
NC_060187.1	62100001	62200000	16.4111
NC_060187.1	62200001	62300000	14.929
NC_060187.1	62300001	62400000	16.4569
NC_060187.1	62400001	62500000	16.6125
NC_060187.1	62500001	62600000	16.5352
NC_060187.1	62600001	62700000	16.6331
NC_060187.1	62700001	62800000	15.0938
NC_060187.1	62800001	62900000	16.2062
NC_060187.1	62900001	63000000	17.0383
NC_060187.1	63000001	63100000	15.7402
NC_060187.1	63100001	63200000	16.2929
NC_060187.1	63200001	63300000	16.3778
NC_060187.1	63300001	63400000	16.2415
NC_060187.1	63400001	63500000	17.0224
NC_060187.1	63500001	63600000	13.2161
NC_060187.1	63600001	63700000	15.992
NC_060187.1	63700001	63800000	16.8408
NC_060187.1	63800001	63900000	16.0695
NC_060187.1	63900001	64000000	16.723
NC_060187.1	64000001	64100000	16.4187
NC_060187.1	64100001	64200000	15.5735
NC_060187.1	64200001	64300000	15.0482
NC_060187.1	64300001	64400000	16.739
NC_060187.1	64400001	64500000	17.6509
NC_060187.1	64500001	64600000	17.2444
NC_060187.1	64600001	64700000	16.7987
NC_060187.1	64700001	64800000	16.1482
NC_060187.1	64800001	64900000	16.6931
NC_060187.1	64900001	65000000	13.993
NC_060187.1	65000001	65100000	14.5152
NC_060187.1	65100001	65200000	10.8251
NC_060187.1	65200001	65300000	10.7798
NC_060187.1	65300001	65400000	14.6459
NC_060187.1	65400001	65500000	11.6394
NC_060187.1	65500001	65600000	9.39349
NC_060187.1	65600001	65700000	16.668
NC_060187.1	65700001	65800000	16.7881
NC_060187.1	65800001	65900000	15.2604
NC_060187.1	65900001	66000000	13.2135
NC_060187.1	66000001	66100000	16.6477
NC_060187.1	66100001	66200000	13.9882
NC_060187.1	66200001	66300000	12.4802
NC_060187.1	66300001	66400000	15.5551
NC_060187.1	66400001	66500000	15.8082
NC_060187.1	66500001	66600000	14.7974
NC_060187.1	66600001	66700000	15.3773
NC_060187.1	66700001	66800000	14.3801
NC_060187.1	66800001	66900000	15.6157
NC_060187.1	66900001	67000000	15.7128
NC_060187.1	67000001	67100000	16.6756
NC_060187.1	67100001	67200000	15.6139
NC_060187.1	67200001	67300000	15.4867
NC_060187.1	67300001	67400000	15.1905
NC_060187.1	67400001	67500000	16.6985
NC_060187.1	67500001	67600000	11.7301
NC_060187.1	67600001	67700000	14.5315
NC_060187.1	67700001	67800000	12.8859
NC_060187.1	67800001	67900000	15.5237
NC_060187.1	67900001	68000000	14.9799
NC_060187.1	68000001	68100000	15.9028
NC_060187.1	68100001	68200000	15.2738
NC_060187.1	68200001	68300000	16.8759
NC_060187.1	68300001	68400000	15.7346
NC_060187.1	68400001	68500000	12.5182
NC_060187.1	68500001	68600000	17.0637
NC_060187.1	68600001	68700000	10.1919
NC_060187.1	68700001	68800000	15.4054
NC_060187.1	68800001	68900000	13.2546
NC_060187.1	68900001	69000000	10.8936
NC_060187.1	69000001	69100000	11.8761
NC_060187.1	69100001	69200000	11.0996
NC_060187.1	69200001	69300000	11.4768
NC_060187.1	69300001	69400000	10.6794
NC_060187.1	69400001	69500000	12.6063
NC_060187.1	69500001	69600000	11.1208
NC_060187.1	69600001	69700000	13.9804
NC_060187.1	69700001	69800000	13.3978
NC_060187.1	69800001	69900000	15.4682
NC_060187.1	69900001	70000000	15.0241
NC_060187.1	70000001	70100000	16.641
NC_060187.1	70100001	70200000	14.4551
NC_060187.1	70200001	70300000	11.7067
NC_060187.1	70300001	70400000	10.3536
NC_060187.1	70400001	70500000	15.2796
NC_060187.1	70500001	70600000	7.8049
NC_060187.1	70600001	70700000	11.4077
NC_060187.1	70700001	70800000	8.82759
NC_060187.1	70800001	70900000	16.7314
NC_060187.1	70900001	71000000	13.0341
NC_060187.1	71000001	71100000	9.97936
NC_060187.1	71100001	71200000	12.8056
NC_060187.1	71200001	71300000	11.9088
NC_060187.1	71300001	71400000	13.6936
NC_060187.1	71400001	71500000	11.4132
NC_060187.1	71500001	71600000	12.5181
NC_060187.1	71600001	71700000	14.6634
NC_060187.1	71700001	71800000	12.9189
NC_060187.1	71800001	71900000	13.3146
NC_060187.1	71900001	72000000	11.1485
NC_060187.1	72000001	72100000	8.95279
NC_060187.1	72100001	72200000	11.5115
NC_060187.1	72200001	72300000	11.7023
NC_060187.1	72300001	72400000	12.8629
NC_060187.1	72400001	72500000	12.5343
NC_060187.1	72500001	72600000	11.9997
NC_060187.1	72600001	72700000	10.001
NC_060187.1	72700001	72800000	10.9261
NC_060187.1	72800001	72900000	11.935
NC_060187.1	72900001	73000000	10.9547
NC_060187.1	73000001	73100000	14.0185
NC_060187.1	73100001	73200000	12.8954
NC_060187.1	73200001	73300000	11.8087
NC_060187.1	73300001	73400000	14.3019
NC_060187.1	73400001	73500000	13.5939
NC_060187.1	73500001	73600000	8.47102
NC_060187.1	73600001	73700000	14.9769
NC_060187.1	73700001	73800000	13.6544
NC_060187.1	73800001	73900000	16.6017
NC_060187.1	73900001	74000000	17.1765
NC_060187.1	74000001	74100000	16.9977
NC_060187.1	74100001	74200000	16.5727
NC_060187.1	74200001	74300000	15.0537
NC_060187.1	74300001	74400000	13.1169
NC_060187.1	74400001	74500000	12.8774
NC_060187.1	74500001	74600000	13.027
NC_060187.1	74600001	74700000	14.0666
NC_060187.1	74700001	74800000	16.0151
NC_060187.1	74800001	74900000	17.0029
NC_060187.1	74900001	75000000	15.8482
NC_060187.1	75000001	75100000	16.0133
NC_060187.1	75100001	75200000	16.0264
NC_060187.1	75200001	75300000	9.98942
NC_060187.1	75300001	75400000	9.8414
NC_060187.1	75400001	75500000	9.03986
NC_060187.1	75500001	75600000	9.03154
NC_060187.1	75600001	75700000	13.3579
NC_060187.1	75700001	75800000	14.5142
NC_060187.1	75800001	75900000	13.8108
NC_060187.1	75900001	76000000	13.6599
NC_060187.1	76000001	76100000	13.3756
NC_060187.1	76100001	76200000	13.3495
NC_060187.1	76200001	76300000	14.3273
NC_060187.1	76300001	76400000	16.143
NC_060187.1	76400001	76500000	15.794
NC_060187.1	76500001	76600000	14.9796
NC_060187.1	76600001	76700000	13.2251
NC_060187.1	76700001	76800000	9.54116
NC_060187.1	76800001	76900000	7.89329
NC_060187.1	76900001	77000000	12.7464
NC_060187.1	77000001	77100000	10.2541
NC_060187.1	77100001	77200000	9.14508
NC_060187.1	77200001	77300000	3.80347
NC_060187.1	77300001	77400000	5.04225
NC_060187.1	77400001	77500000	12.4131
NC_060187.1	77500001	77600000	14.0388
NC_060187.1	77600001	77700000	14.6104
NC_060187.1	77700001	77800000	13.1514
NC_060187.1	77800001	77900000	10.1375
NC_060187.1	77900001	78000000	14.9275
NC_060187.1	78000001	78100000	9.73911
NC_060187.1	78100001	78200000	11.2526
NC_060187.1	78200001	78300000	15.8457
NC_060187.1	78300001	78400000	11.6454
NC_060187.1	78400001	78500000	14.3092
NC_060187.1	78500001	78600000	8.80038
NC_060187.1	78600001	78700000	14.2215
NC_060187.1	78700001	78800000	13.8926
NC_060187.1	78800001	78900000	13.9451
NC_060187.1	78900001	79000000	6.9917
NC_060187.1	79000001	79100000	7.32431
NC_060187.1	79100001	79200000	8.18426
NC_060187.1	79200001	79300000	11.3632
NC_060187.1	79300001	79400000	3.96743
NC_060187.1	79400001	79500000	25.4503
NC_060187.1	79500001	79600000	9.30694
NC_060187.1	79600001	79700000	14.778
NC_060187.1	79700001	79800000	15.9697
NC_060187.1	79800001	79900000	14.5229
NC_060187.1	79900001	80000000	16.4971
NC_060187.1	80000001	80100000	11.8722
NC_060187.1	80100001	80200000	9.03175
NC_060187.1	80200001	80300000	8.82247
NC_060187.1	80300001	80400000	9.91861
NC_060187.1	80400001	80500000	14.3593
NC_060187.1	80500001	80600000	12.828
NC_060187.1	80600001	80700000	11.7037
NC_060187.1	80700001	80800000	16.7112
NC_060187.1	80800001	80900000	6.69845
NC_060187.1	80900001	81000000	12.3268
NC_060187.1	81000001	81100000	9.66105
NC_060187.1	81100001	81200000	8.66459
NC_060187.1	81200001	81300000	13.0095
NC_060187.1	81300001	81400000	11.479
NC_060187.1	81400001	81500000	6.14969
NC_060187.1	81500001	81600000	10.3789
NC_060187.1	81600001	81700000	8.39303
NC_060187.1	81700001	81800000	9.40213
NC_060187.1	81800001	81900000	11.1908
NC_060187.1	81900001	82000000	10.4497
NC_060187.1	82000001	82100000	15.8908
NC_060187.1	82100001	82200000	12.3331
NC_060187.1	82200001	82300000	13.7297
NC_060187.1	82300001	82400000	4.34973
NC_060187.1	82400001	82500000	7.48663
NC_060187.1	82500001	82600000	5.9617
NC_060187.1	82600001	82700000	7.82074
NC_060187.1	82700001	82800000	7.36288
NC_060187.1	82800001	82900000	10.7737
NC_060187.1	82900001	83000000	13.4639
NC_060187.1	83000001	83100000	11.6554
NC_060187.1	83100001	83200000	20.6808
NC_060187.1	83200001	83300000	9.19767
NC_060187.1	83300001	83400000	13.0839
NC_060187.1	83400001	83500000	11.0316
NC_060187.1	83500001	83600000	16.1841
NC_060187.1	83600001	83700000	15.0694
NC_060187.1	83700001	83800000	14.8602
NC_060187.1	83800001	83900000	10.7766
NC_060187.1	83900001	84000000	12.4271
NC_060187.1	84000001	84100000	13.6512
NC_060187.1	84100001	84200000	13.3256
NC_060187.1	84200001	84300000	13.2821
NC_060187.1	84300001	84400000	14.3174
NC_060187.1	84400001	84500000	12.8354
NC_060187.1	84500001	84600000	14.272
NC_060187.1	84600001	84700000	13.4029
NC_060187.1	84700001	84800000	10.5851
NC_060187.1	84800001	84900000	11.7696
NC_060187.1	84900001	85000000	11.7439
NC_060187.1	85000001	85100000	28.312
NC_060187.1	85100001	85200000	26.7732
NC_060187.1	85200001	85300000	26.0703
NC_060187.1	85300001	85400000	25.7723
NC_060187.1	85400001	85500000	22.5496
NC_060187.1	85500001	85600000	21.9618
NC_060187.1	85600001	85700000	10.2836
NC_060188.1	1	100000	4.05839
NC_060188.1	100001	200000	9.79876
NC_060188.1	200001	300000	6.20029
NC_060188.1	300001	400000	8.61285
NC_060188.1	400001	500000	14.4324
NC_060188.1	500001	600000	12.9625
NC_060188.1	600001	700000	14.4739
NC_060188.1	700001	800000	7.9782
NC_060188.1	800001	900000	9.95328
NC_060188.1	900001	1000000	8.85474
NC_060188.1	1000001	1100000	15.3533
NC_060188.1	1100001	1200000	31.8033
NC_060188.1	1200001	1300000	17.5099
NC_060188.1	1300001	1400000	10.5307
NC_060188.1	1400001	1500000	19.2633
NC_060188.1	1500001	1600000	5.73125
NC_060188.1	1600001	1700000	18.2898
NC_060188.1	1700001	1800000	22.2902
NC_060188.1	1800001	1900000	32.8178
NC_060188.1	1900001	2000000	27.0633
NC_060188.1	2000001	2100000	30.055
NC_060188.1	2100001	2200000	7.26302
NC_060188.1	2200001	2300000	6.08131
NC_060188.1	2300001	2400000	6.72895
NC_060188.1	2400001	2500000	4.83457
NC_060188.1	2500001	2600000	16.5653
NC_060188.1	2600001	2700000	26.1131
NC_060188.1	2700001	2800000	23.0721
NC_060188.1	2800001	2900000	24.5421
NC_060188.1	2900001	3000000	21.6295
NC_060188.1	3000001	3100000	15.3139
NC_060188.1	3100001	3200000	4.85201
NC_060188.1	3200001	3300000	14.0603
NC_060188.1	3300001	3400000	8.39213
NC_060188.1	3400001	3500000	9.86107
NC_060188.1	3500001	3600000	8.66962
NC_060188.1	3600001	3700000	10.9262
NC_060188.1	3700001	3800000	7.17586
NC_060188.1	3800001	3900000	15.0541
NC_060188.1	3900001	4000000	22.1403
NC_060188.1	4000001	4100000	16.5501
NC_060188.1	4100001	4200000	26.2157
NC_060188.1	4200001	4300000	25.2656
NC_060188.1	4300001	4400000	24.0887
NC_060188.1	4400001	4500000	47.752
NC_060188.1	4500001	4600000	44.5875
NC_060188.1	4600001	4700000	15.4815
NC_060188.1	4700001	4800000	12.6085
NC_060188.1	4800001	4900000	19.8868
NC_060188.1	4900001	5000000	11.3356
NC_060188.1	5000001	5100000	11.1774
NC_060188.1	5100001	5200000	11.1578
NC_060188.1	5200001	5300000	10.1674
NC_060188.1	5300001	5400000	16.1159
NC_060188.1	5400001	5500000	22.9629
NC_060188.1	5500001	5600000	21.1177
NC_060188.1	5600001	5700000	24.774
NC_060188.1	5700001	5800000	12.4191
NC_060188.1	5800001	5900000	13.97
NC_060188.1	5900001	6000000	6.91708
NC_060188.1	6000001	6100000	25.185
NC_060188.1	6100001	6200000	23.6937
NC_060188.1	6200001	6300000	20.1431
NC_060188.1	6300001	6400000	31.5527
NC_060188.1	6400001	6500000	22.8152
NC_060188.1	6500001	6600000	25.704
NC_060188.1	6600001	6700000	11.7084
NC_060188.1	6700001	6800000	9.42307
NC_060188.1	6800001	6900000	12.0209
NC_060188.1	6900001	7000000	30.3743
NC_060188.1	7000001	7100000	26.3683
NC_060188.1	7100001	7200000	18.1125
NC_060188.1	7200001	7300000	21.8467
NC_060188.1	7300001	7400000	18.9069
NC_060188.1	7400001	7500000	18.8954
NC_060188.1	7500001	7600000	24.6578
NC_060188.1	7600001	7700000	15.2903
NC_060188.1	7700001	7800000	22.3563
NC_060188.1	7800001	7900000	25.1474
NC_060188.1	7900001	8000000	18.4715
NC_060188.1	8000001	8100000	24.6257
NC_060188.1	8100001	8200000	30.0763
NC_060188.1	8200001	8300000	21.4184
NC_060188.1	8300001	8400000	24.5142
NC_060188.1	8400001	8500000	28.2519
NC_060188.1	8500001	8600000	14.0454
NC_060188.1	8600001	8700000	16.0486
NC_060188.1	8700001	8800000	13.3835
NC_060188.1	8800001	8900000	12.1927
NC_060188.1	8900001	9000000	10.3054
NC_060188.1	9000001	9100000	14.3653
NC_060188.1	9100001	9200000	13.5997
NC_060188.1	9200001	9300000	10.0734
NC_060188.1	9300001	9400000	11.5148
NC_060188.1	9400001	9500000	15.186
NC_060188.1	9500001	9600000	12.8768
NC_060188.1	9600001	9700000	16.0507
NC_060188.1	9700001	9800000	13.031
NC_060188.1	9800001	9900000	13.4494
NC_060188.1	9900001	10000000	9.95608
NC_060188.1	10000001	10100000	7.48719
NC_060188.1	10100001	10200000	8.76477
NC_060188.1	10200001	10300000	8.50225
NC_060188.1	10300001	10400000	10.7504
NC_060188.1	10400001	10500000	14.6778
NC_060188.1	10500001	10600000	13.7779
NC_060188.1	10600001	10700000	12.8557
NC_060188.1	10700001	10800000	13.2323
NC_060188.1	10800001	10900000	14.5096
NC_060188.1	10900001	11000000	14.5909
NC_060188.1	11000001	11100000	11.6087
NC_060188.1	11100001	11200000	12.789
NC_060188.1	11200001	11300000	14.5715
NC_060188.1	11300001	11400000	14.0482
NC_060188.1	11400001	11500000	10.96
NC_060188.1	11500001	11600000	15.5477
NC_060188.1	11600001	11700000	13.3428
NC_060188.1	11700001	11800000	6.55247
NC_060188.1	11800001	11900000	12.3516
NC_060188.1	11900001	12000000	7.70084
NC_060188.1	12000001	12100000	9.31823
NC_060188.1	12100001	12200000	11.1677
NC_060188.1	12200001	12300000	13.5835
NC_060188.1	12300001	12400000	14.1558
NC_060188.1	12400001	12500000	14.5153
NC_060188.1	12500001	12600000	16.462
NC_060188.1	12600001	12700000	15.5178
NC_060188.1	12700001	12800000	19.5999
NC_060188.1	12800001	12900000	14.0209
NC_060188.1	12900001	13000000	16.1726
NC_060188.1	13000001	13100000	11.6934
NC_060188.1	13100001	13200000	7.94933
NC_060188.1	13200001	13300000	13.1112
NC_060188.1	13300001	13400000	13.1114
NC_060188.1	13400001	13500000	13.8309
NC_060188.1	13500001	13600000	11.7595
NC_060188.1	13600001	13700000	16.1464
NC_060188.1	13700001	13800000	14.9644
NC_060188.1	13800001	13900000	14.8218
NC_060188.1	13900001	14000000	15.9978
NC_060188.1	14000001	14100000	13.7834
NC_060188.1	14100001	14200000	14.5942
NC_060188.1	14200001	14300000	15.6134
NC_060188.1	14300001	14400000	14.8354
NC_060188.1	14400001	14500000	16.1559
NC_060188.1	14500001	14600000	16.1781
NC_060188.1	14600001	14700000	16.313
NC_060188.1	14700001	14800000	16.1367
NC_060188.1	14800001	14900000	14.3762
NC_060188.1	14900001	15000000	13.3476
NC_060188.1	15000001	15100000	11.1441
NC_060188.1	15100001	15200000	12.0873
NC_060188.1	15200001	15300000	12.6339
NC_060188.1	15300001	15400000	13.4304
NC_060188.1	15400001	15500000	13.4101
NC_060188.1	15500001	15600000	14.1488
NC_060188.1	15600001	15700000	15.8879
NC_060188.1	15700001	15800000	15.6626
NC_060188.1	15800001	15900000	12.8687
NC_060188.1	15900001	16000000	16.0034
NC_060188.1	16000001	16100000	15.4788
NC_060188.1	16100001	16200000	8.84863
NC_060188.1	16200001	16300000	11.3865
NC_060188.1	16300001	16400000	13.321
NC_060188.1	16400001	16500000	14.2648
NC_060188.1	16500001	16600000	16.3817
NC_060188.1	16600001	16700000	16.4892
NC_060188.1	16700001	16800000	14.5269
NC_060188.1	16800001	16900000	15.6205
NC_060188.1	16900001	17000000	14.8981
NC_060188.1	17000001	17100000	15.5818
NC_060188.1	17100001	17200000	14.0857
NC_060188.1	17200001	17300000	15.2508
NC_060188.1	17300001	17400000	15.3499
NC_060188.1	17400001	17500000	16.6171
NC_060188.1	17500001	17600000	14.77
NC_060188.1	17600001	17700000	16.9339
NC_060188.1	17700001	17800000	16.6912
NC_060188.1	17800001	17900000	14.8279
NC_060188.1	17900001	18000000	14.7279
NC_060188.1	18000001	18100000	16.6875
NC_060188.1	18100001	18200000	16.7532
NC_060188.1	18200001	18300000	17.1254
NC_060188.1	18300001	18400000	15.5085
NC_060188.1	18400001	18500000	16.0739
NC_060188.1	18500001	18600000	16.9655
NC_060188.1	18600001	18700000	17.8282
NC_060188.1	18700001	18800000	10.7635
NC_060188.1	18800001	18900000	14.7148
NC_060188.1	18900001	19000000	15.5431
NC_060188.1	19000001	19100000	15.6115
NC_060188.1	19100001	19200000	15.7541
NC_060188.1	19200001	19300000	11.6512
NC_060188.1	19300001	19400000	15.7408
NC_060188.1	19400001	19500000	16.3741
NC_060188.1	19500001	19600000	13.1349
NC_060188.1	19600001	19700000	15.8013
NC_060188.1	19700001	19800000	15.8343
NC_060188.1	19800001	19900000	16.7526
NC_060188.1	19900001	20000000	17.3252
NC_060188.1	20000001	20100000	16.8794
NC_060188.1	20100001	20200000	15.0177
NC_060188.1	20200001	20300000	11.7016
NC_060188.1	20300001	20400000	14.7138
NC_060188.1	20400001	20500000	15.5572
NC_060188.1	20500001	20600000	16.5342
NC_060188.1	20600001	20700000	16.0798
NC_060188.1	20700001	20800000	16.6992
NC_060188.1	20800001	20900000	15.7439
NC_060188.1	20900001	21000000	17.2657
NC_060188.1	21000001	21100000	14.25
NC_060188.1	21100001	21200000	13.4074
NC_060188.1	21200001	21300000	14.6342
NC_060188.1	21300001	21400000	13.6439
NC_060188.1	21400001	21500000	9.6485
NC_060188.1	21500001	21600000	10.9367
NC_060188.1	21600001	21700000	15.7795
NC_060188.1	21700001	21800000	15.2731
NC_060188.1	21800001	21900000	10.4065
NC_060188.1	21900001	22000000	15.1183
NC_060188.1	22000001	22100000	14.901
NC_060188.1	22100001	22200000	15.9756
NC_060188.1	22200001	22300000	15.9039
NC_060188.1	22300001	22400000	14.5172
NC_060188.1	22400001	22500000	16.6687
NC_060188.1	22500001	22600000	13.5641
NC_060188.1	22600001	22700000	12.9691
NC_060188.1	22700001	22800000	15.8761
NC_060188.1	22800001	22900000	15.3526
NC_060188.1	22900001	23000000	15.4006
NC_060188.1	23000001	23100000	15.7836
NC_060188.1	23100001	23200000	16.9865
NC_060188.1	23200001	23300000	16.7913
NC_060188.1	23300001	23400000	16.9454
NC_060188.1	23400001	23500000	16.2603
NC_060188.1	23500001	23600000	14.532
NC_060188.1	23600001	23700000	16.0567
NC_060188.1	23700001	23800000	15.5278
NC_060188.1	23800001	23900000	14.0586
NC_060188.1	23900001	24000000	16.4901
NC_060188.1	24000001	24100000	15.8882
NC_060188.1	24100001	24200000	15.3284
NC_060188.1	24200001	24300000	14.1484
NC_060188.1	24300001	24400000	8.80878
NC_060188.1	24400001	24500000	14.8172
NC_060188.1	24500001	24600000	15.203
NC_060188.1	24600001	24700000	16.8964
NC_060188.1	24700001	24800000	12.8088
NC_060188.1	24800001	24900000	17.2112
NC_060188.1	24900001	25000000	14.3927
NC_060188.1	25000001	25100000	14.6842
NC_060188.1	25100001	25200000	15.5307
NC_060188.1	25200001	25300000	16.044
NC_060188.1	25300001	25400000	13.779
NC_060188.1	25400001	25500000	14.1294
NC_060188.1	25500001	25600000	9.24364
NC_060188.1	25600001	25700000	14.0099
NC_060188.1	25700001	25800000	10.1943
NC_060188.1	25800001	25900000	8.99139
NC_060188.1	25900001	26000000	11.5057
NC_060188.1	26000001	26100000	15.7766
NC_060188.1	26100001	26200000	13.5023
NC_060188.1	26200001	26300000	8.22534
NC_060188.1	26300001	26400000	13.0302
NC_060188.1	26400001	26500000	13.9022
NC_060188.1	26500001	26600000	15.5248
NC_060188.1	26600001	26700000	13.9156
NC_060188.1	26700001	26800000	12.2191
NC_060188.1	26800001	26900000	15.4342
NC_060188.1	26900001	27000000	13.6546
NC_060188.1	27000001	27100000	15.9972
NC_060188.1	27100001	27200000	14.8225
NC_060188.1	27200001	27300000	13.5352
NC_060188.1	27300001	27400000	15.8439
NC_060188.1	27400001	27500000	16.7346
NC_060188.1	27500001	27600000	15.2759
NC_060188.1	27600001	27700000	15.1706
NC_060188.1	27700001	27800000	13.3826
NC_060188.1	27800001	27900000	15.438
NC_060188.1	27900001	28000000	17.1837
NC_060188.1	28000001	28100000	16.1021
NC_060188.1	28100001	28200000	16.339
NC_060188.1	28200001	28300000	16.7031
NC_060188.1	28300001	28400000	14.5019
NC_060188.1	28400001	28500000	13.6573
NC_060188.1	28500001	28600000	16.2707
NC_060188.1	28600001	28700000	17.2335
NC_060188.1	28700001	28800000	16.0003
NC_060188.1	28800001	28900000	16.4823
NC_060188.1	28900001	29000000	16.0114
NC_060188.1	29000001	29100000	14.1143
NC_060188.1	29100001	29200000	15.1812
NC_060188.1	29200001	29300000	13.8098
NC_060188.1	29300001	29400000	14.7201
NC_060188.1	29400001	29500000	15.3451
NC_060188.1	29500001	29600000	15.5814
NC_060188.1	29600001	29700000	14.2749
NC_060188.1	29700001	29800000	16.8233
NC_060188.1	29800001	29900000	13.4812
NC_060188.1	29900001	30000000	10.7014
NC_060188.1	30000001	30100000	11.5659
NC_060188.1	30100001	30200000	14.5382
NC_060188.1	30200001	30300000	15.3137
NC_060188.1	30300001	30400000	17.7028
NC_060188.1	30400001	30500000	15.9603
NC_060188.1	30500001	30600000	15.9302
NC_060188.1	30600001	30700000	14.087
NC_060188.1	30700001	30800000	14.4589
NC_060188.1	30800001	30900000	16.7359
NC_060188.1	30900001	31000000	14.1832
NC_060188.1	31000001	31100000	14.7642
NC_060188.1	31100001	31200000	15.696
NC_060188.1	31200001	31300000	14.9523
NC_060188.1	31300001	31400000	15.4973
NC_060188.1	31400001	31500000	15.5123
NC_060188.1	31500001	31600000	16.527
NC_060188.1	31600001	31700000	16.316
NC_060188.1	31700001	31800000	15.8324
NC_060188.1	31800001	31900000	14.781
NC_060188.1	31900001	32000000	13.7583
